location_name,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Colorado,2.2416377482836514,2.2416377482836514,2.2416377482836514,129.09,129.09,129.09,2.24,2.24,2.24,129,129,129,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.2897385815220566,2.2897385815220566,2.2897385815220566,131.86,131.86,131.86,2.29,2.29,2.29,132,132,132,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.337144817890593,2.337144817890593,2.337144817890593,134.59,134.59,134.59,2.34,2.34,2.34,135,135,135,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.3847247034765964,2.3847247034765964,2.3847247034765964,137.33,137.33,137.33,2.38,2.38,2.38,137,137,137,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.4329991859324687,2.4329991859324687,2.4329991859324687,140.11,140.11,140.11,2.43,2.43,2.43,140,140,140,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.482836511345545,2.482836511345545,2.482836511345545,142.98,142.98,142.98,2.48,2.48,2.48,143,143,143,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.5354522242380964,2.5354522242380964,2.5354522242380964,146.01,146.01,146.01,2.54,2.54,2.54,146,146,146,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.5917145706974587,2.5917145706974587,2.5917145706974587,149.25,149.25,149.25,2.59,2.59,2.59,149,149,149,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.731019910407909,2.731019910407909,2.731019910407909,157.272226747828,157.272226747828,157.272226747828,2.73,2.73,2.73,157,157,157,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.790828709185002,2.790828709185002,2.790828709185002,160.716457574172,160.716457574172,160.716457574172,2.79,2.79,2.79,161,161,161,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.8738335971735984,2.8738335971735984,2.8738335971735984,165.496489940531,165.496489940531,165.496489940531,2.87,2.87,2.87,165,165,165,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.924081793056445,2.924081793056445,2.924081793056445,168.390150886187,168.390150886187,168.390150886187,2.92,2.92,2.92,168,168,168,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.1603479179673806,3.1603479179673806,3.1603479179673806,181.996093277238,181.996093277238,181.996093277238,3.16,3.16,3.16,182,182,182,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.351429897116312,3.351429897116312,3.351429897116312,193,193,193,3.35,3.35,3.35,193,193,193,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.490349271090045,3.490349271090045,3.490349271090045,201,201,201,3.49,3.49,3.49,201,201,201,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.1895833032219691,1.1895833032219691,1.1895833032219691,68.5049619326327,68.5049619326327,68.5049619326327,1.19,1.19,1.19,69,69,69,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.3588900659384784,1.3588900659384784,1.3588900659384784,78.2548914276229,78.2548914276229,78.2548914276229,1.36,1.36,1.36,78,78,78,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.5281131137110642,1.5281131137110642,1.5281131137110642,88,88,88,1.53,1.53,1.53,88,88,88,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.7556472674537782,1.7556472674537782,1.7556472674537782,101.103091223877,101.103091223877,101.103091223877,1.76,1.76,1.76,101,101,101,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.8839203603012882,1.8839203603012882,1.8839203603012882,108.49,108.49,108.49,1.88,1.88,1.88,108,108,108,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.9629307542488492,1.9629307542488492,1.9629307542488492,113.04,113.04,113.04,1.96,1.96,1.96,113,113,113,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.0329113888881167,2.0329113888881167,2.0329113888881167,117.07,117.07,117.07,2.03,2.03,2.03,117,117,117,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.1011555313527137,2.1011555313527137,2.1011555313527137,121,121,121,2.1,2.1,2.1,121,121,121,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.187980140086297,2.187980140086297,2.187980140086297,126,126,126,2.19,2.19,2.19,126,126,126,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.218542402360518,2.218542402360518,2.218542402360518,127.76,127.76,127.76,2.22,2.22,2.22,128,128,128,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.2775831362993544,2.2775831362993544,2.2775831362993544,131.16,131.16,131.16,2.28,2.28,2.28,131,131,131,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.336971168673126,2.336971168673126,2.336971168673126,134.58,134.58,134.58,2.34,2.34,2.34,135,135,135,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.3975747455691665,2.3975747455691665,2.3975747455691665,138.07,138.07,138.07,2.4,2.4,2.4,138,138,138,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.464687054880029,2.464687054880029,2.464687054880029,141.934820716716,141.934820716716,141.934820716716,2.46,2.46,2.46,142,142,142,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.526943412582206,2.526943412582206,2.526943412582206,145.52,145.52,145.52,2.53,2.53,2.53,146,146,146,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.5986605393961453,2.5986605393961453,2.5986605393961453,149.65,149.65,149.65,2.6,2.6,2.6,150,150,150,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.7381284003860915,2.7381284003860915,2.7381284003860915,157.681585919258,157.681585919258,157.681585919258,2.74,2.74,2.74,158,158,158,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.92135116158631,2.92135116158631,2.92135116158631,168.232901028689,168.232901028689,168.232901028689,2.92,2.92,2.92,168,168,168,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.9490686495480785,2.9490686495480785,2.9490686495480785,169.829077986239,169.829077986239,169.829077986239,2.95,2.95,2.95,170,170,170,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.1006080995715033,3.1006080995715033,3.1006080995715033,178.55583484894,178.55583484894,178.55583484894,3.1,3.1,3.1,179,179,179,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.243974460215644,3.243974460215644,3.243974460215644,186.811925071244,186.811925071244,186.811925071244,3.24,3.24,3.24,187,187,187,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.459839973579984,3.459839973579984,3.459839973579984,199.243050100941,199.243050100941,199.243050100941,3.46,3.46,3.46,199,199,199,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,4.087069344285777,4.087069344285777,4.087069344285777,235.363533674349,235.363533674349,235.363533674349,4.09,4.09,4.09,235,235,235,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,0.9377057743226985,0.9377057743226985,0.9377057743226985,54,54,54,0.94,0.94,0.94,54,54,54,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.0774259965920612,1.0774259965920612,1.0774259965920612,62.0461187391058,62.0461187391058,62.0461187391058,1.08,1.08,1.08,62,62,62,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.329779146189346,1.329779146189346,1.329779146189346,76.5784704120985,76.5784704120985,76.5784704120985,1.33,1.33,1.33,77,77,77,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.630534884204916,1.630534884204916,1.630534884204916,93.8981993692668,93.8981993692668,93.8981993692668,1.63,1.63,1.63,94,94,94,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.7575037299851912,1.7575037299851912,1.7575037299851912,101.21,101.21,101.21,1.76,1.76,1.76,101,101,101,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.8445019879362414,1.8445019879362414,1.8445019879362414,106.22,106.22,106.22,1.84,1.84,1.84,106,106,106,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.9221231881440648,1.9221231881440648,1.9221231881440648,110.69,110.69,110.69,1.92,1.92,1.92,111,111,111,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,1.994187613392939,1.994187613392939,1.994187613392939,114.84,114.84,114.84,1.99,1.99,1.99,115,115,115,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.06277905429247,2.06277905429247,2.06277905429247,118.79,118.79,118.79,2.06,2.06,2.06,119,119,119,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.129807652234796,2.129807652234796,2.129807652234796,122.65,122.65,122.65,2.13,2.13,2.13,123,123,123,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.1964889517421877,2.1964889517421877,2.1964889517421877,126.49,126.49,126.49,2.2,2.2,2.2,126,126,126,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.263517549684514,2.263517549684514,2.263517549684514,130.35,130.35,130.35,2.26,2.26,2.26,130,130,130,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.332456289018979,2.332456289018979,2.332456289018979,134.32,134.32,134.32,2.33,2.33,2.33,134,134,134,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.404347065050386,2.404347065050386,2.404347065050386,138.46,138.46,138.46,2.4,2.4,2.4,138,138,138,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.480405422301005,2.480405422301005,2.480405422301005,142.84,142.84,142.84,2.48,2.48,2.48,143,143,143,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.562715151380442,2.562715151380442,2.562715151380442,147.58,147.58,147.58,2.56,2.56,2.56,148,148,148,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.7535200254678807,2.7535200254678807,2.7535200254678807,158.567948973828,158.567948973828,158.567948973828,2.75,2.75,2.75,159,159,159,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.9111495292529126,2.9111495292529126,2.9111495292529126,167.645415954918,167.645415954918,167.645415954918,2.91,2.91,2.91,168,168,168,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,2.9442059061725003,2.9442059061725003,2.9442059061725003,169.549045432882,169.549045432882,169.549045432882,2.94,2.94,2.94,170,170,170,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.1705277164751084,3.1705277164751084,3.1705277164751084,182.58232099863,182.58232099863,182.58232099863,3.17,3.17,3.17,183,183,183,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.3130534200560673,3.3130534200560673,3.3130534200560673,190.79,190.79,190.79,3.31,3.31,3.31,191,191,191,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,3.6253506737290264,3.6253506737290264,3.6253506737290264,208.774374374276,208.774374374276,208.774374374276,3.63,3.63,3.63,209,209,209,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Colorado,4.3690690873962446,4.3690690873962446,4.3690690873962446,251.603154400759,251.603154400759,251.603154400759,4.37,4.37,4.37,252,252,252,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,0.5717503342583808,0.5717503342583808,0.5717503342583808,20.3845403397706,20.3845403397706,20.3845403397706,0.57,0.57,0.57,20,20,20,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,0.6949456300710181,0.6949456300710181,0.6949456300710181,24.7768062059901,24.7768062059901,24.7768062059901,0.69,0.69,0.69,25,25,25,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,0.8461381886500862,0.8461381886500862,0.8461381886500862,30.167254841977,30.167254841977,30.167254841977,0.85,0.85,0.85,30,30,30,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,1.0630613220544687,1.0630613220544687,1.0630613220544687,37.9011871172361,37.9011871172361,37.9011871172361,1.06,1.06,1.06,38,38,38,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,1.3128833833595697,1.3128833833595697,1.3128833833595697,46.8080605920789,46.8080605920789,46.8080605920789,1.31,1.31,1.31,47,47,47,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,1.3612835859946228,1.3612835859946228,1.3612835859946228,48.5336667246001,48.5336667246001,48.5336667246001,1.36,1.36,1.36,49,49,49,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,1.4523939159198656,1.4523939159198656,1.4523939159198656,51.7820114730819,51.7820114730819,51.7820114730819,1.45,1.45,1.45,52,52,52,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,1.6375862277263709,1.6375862277263709,1.6375862277263709,58.3846488909187,58.3846488909187,58.3846488909187,1.64,1.64,1.64,58,58,58,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,1.730375223901972,1.730375223901972,1.730375223901972,61.6928429089979,61.6928429089979,61.6928429089979,1.73,1.73,1.73,62,62,62,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Connecticut,1.8211744552142897,1.8211744552142897,1.8211744552142897,64.9300960990759,64.9300960990759,64.9300960990759,1.82,1.82,1.82,65,65,65,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
