location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Connecticut,CT,2,2024-11-30,2024-12-14,CovidHub-ensemble,38.4833333333333,84.405,115.965,158.56,287.279667132576,38,84,116,159,287,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Delaware,DE,0,2024-11-30,2024-11-30,CovidHub-ensemble,9.20508031631334,20.505,24.4153070233748,30.1591666666667,44.0209980680999,9,21,24,30,44,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Delaware,DE,1,2024-11-30,2024-12-07,CovidHub-ensemble,7.88716294907862,20.0337970256805,28.0035126424673,36.3993333333333,55.945116641143,8,20,28,36,56,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Delaware,DE,2,2024-11-30,2024-12-14,CovidHub-ensemble,6.80162403977123,20.7774325275421,34.1661936253758,45.6631666666667,73.6924820894233,7,21,34,46,74,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
District of Columbia,DC,0,2024-11-30,2024-11-30,CovidHub-ensemble,12.6096960509589,22.4814932165301,26.535,31.87,48.1311137834761,13,22,27,32,48,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
District of Columbia,DC,1,2024-11-30,2024-12-07,CovidHub-ensemble,10.3180794141122,26.7124678464119,33.4588853832219,42.255,66.13,10,27,33,42,66,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
District of Columbia,DC,2,2024-11-30,2024-12-14,CovidHub-ensemble,8.44745127352139,28.4740447679062,39.435489950329,51.21,84.6016666666667,8,28,39,51,85,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Florida,FL,0,2024-11-30,2024-11-30,CovidHub-ensemble,153.596336846972,300.6445,356.166958341669,410.667495289917,687.486897217996,154,301,356,411,687,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Florida,FL,1,2024-11-30,2024-12-07,CovidHub-ensemble,123.053414064145,328.36103002528,427.509690795898,533.391170142174,870.834786134298,123,328,428,533,871,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Florida,FL,2,2024-11-30,2024-12-14,CovidHub-ensemble,102.31501880924,369.743009779956,529.749807180419,751.434690373917,1244.68,102,370,530,751,1245,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Georgia,GA,0,2024-11-30,2024-11-30,CovidHub-ensemble,37.7794224484243,69.5048254459366,102.1385,119.9285,163.393035785436,38,70,102,120,163,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Georgia,GA,1,2024-11-30,2024-12-07,CovidHub-ensemble,26.6015207135033,69.458264849701,128.823666666667,150.9295,238.295,27,69,129,151,238,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Georgia,GA,2,2024-11-30,2024-12-14,CovidHub-ensemble,21.7222849366005,85.6242923659888,163.638,191.4245,318.721666666667,22,86,164,191,319,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Hawaii,HI,0,2024-11-30,2024-11-30,CovidHub-ensemble,6.19522387111495,14.272,18.25,23.94433267999,38.8256465292013,6,14,18,24,39,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Hawaii,HI,1,2024-11-30,2024-12-07,CovidHub-ensemble,5.87499654321575,14.5524458511768,19.5,28,47.5,6,15,20,28,48,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Hawaii,HI,2,2024-11-30,2024-12-14,CovidHub-ensemble,4.67698515406639,15.6296302838432,19.5515026892092,30.5,56.8232344186876,5,16,20,30,57,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Idaho,ID,0,2024-11-30,2024-11-30,CovidHub-ensemble,9.25777017038204,17.2206030010125,23.5,27.269,39.5582964532687,9,17,24,27,40,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Idaho,ID,1,2024-11-30,2024-12-07,CovidHub-ensemble,5.86717141507888,16.1122261609551,23.1666666666667,33.4671666666667,46.1120665965169,6,16,23,33,46,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Idaho,ID,2,2024-11-30,2024-12-14,CovidHub-ensemble,3.87026853463357,14.8662086020044,23.25,38.5707711585426,56.5739401252254,4,15,23,39,57,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Illinois,IL,0,2024-11-30,2024-11-30,CovidHub-ensemble,152.428333333333,241.896865103601,282.938069189497,321.697483145097,406.922418604055,152,242,283,322,407,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Illinois,IL,1,2024-11-30,2024-12-07,CovidHub-ensemble,147.916666666667,262.384191815962,316.406012723088,377.249476722805,520.408585340494,148,262,316,377,520,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Illinois,IL,2,2024-11-30,2024-12-14,CovidHub-ensemble,149.443735054807,293.107850581583,362.658033875407,441.92243597701,637.451711267731,149,293,363,442,637,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Indiana,IN,0,2024-11-30,2024-11-30,CovidHub-ensemble,112.068142378202,163.27,187.863148243051,217.189615272474,280.699374441992,112,163,188,217,281,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Indiana,IN,1,2024-11-30,2024-12-07,CovidHub-ensemble,99.4304552759426,169.689185826131,206.144069427362,247.969354486583,347.997247030109,99,170,206,248,348,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Indiana,IN,2,2024-11-30,2024-12-14,CovidHub-ensemble,87.8344803077212,181.245037350512,227.209882385417,281.542840263193,438.578280697125,88,181,227,282,439,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Iowa,IA,0,2024-11-30,2024-11-30,CovidHub-ensemble,28.56,43.9434785493126,52.7404073612973,64.8452990758622,87.0435,29,44,53,65,87,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Iowa,IA,1,2024-11-30,2024-12-07,CovidHub-ensemble,24.3333333333333,45.6538134418279,59.700319390207,76.8001510702987,113.513,24,46,60,77,114,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Iowa,IA,2,2024-11-30,2024-12-14,CovidHub-ensemble,21.6666666666667,50.7244809393188,67.9972339214644,90.9374568477664,147.2625,22,51,68,91,147,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Kansas,KS,0,2024-11-30,2024-11-30,CovidHub-ensemble,31.1666666666667,46.8245890483252,56.397715339173,68.4281499610599,96.2539853731912,31,47,56,68,96,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Kansas,KS,1,2024-11-30,2024-12-07,CovidHub-ensemble,27.8387876107442,48.0373727974833,60.507254376143,81.9653013894389,136.916251361134,28,48,61,82,137,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Kansas,KS,2,2024-11-30,2024-12-14,CovidHub-ensemble,25.2410101283125,48.7132113212799,64.9622001025183,94.6620177808664,190.0365,25,49,65,95,190,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Kentucky,KY,0,2024-11-30,2024-11-30,CovidHub-ensemble,66.4167275420273,97.155,108.41,122.092204140112,160.868,66,97,108,122,161,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Kentucky,KY,1,2024-11-30,2024-12-07,CovidHub-ensemble,60.3333333333333,95.69,114.406856079102,140.90777198555,197.318787490576,60,96,114,141,197,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Kentucky,KY,2,2024-11-30,2024-12-14,CovidHub-ensemble,53.7416666666667,91.915,120.820597000122,165.431605801138,244.904557026933,54,92,121,165,245,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Louisiana,LA,0,2024-11-30,2024-11-30,CovidHub-ensemble,43.0044566096551,67.199,77.1126087889363,92.5374412603951,136.068028355789,43,67,77,93,136,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Louisiana,LA,1,2024-11-30,2024-12-07,CovidHub-ensemble,33.825,68.0358425558058,88.5547423706055,116.650940750809,167.047024628173,34,68,89,117,167,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Louisiana,LA,2,2024-11-30,2024-12-14,CovidHub-ensemble,28.358976155963,70.0324453352319,98.6163495635986,138.310497946188,195.84,28,70,99,138,196,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Maine,ME,0,2024-11-30,2024-11-30,CovidHub-ensemble,11.4346854568267,20.3546564544002,27.0873574124922,30.5905,39.0647220357566,11,20,27,31,39,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Maine,ME,1,2024-11-30,2024-12-07,CovidHub-ensemble,9.26713608840679,23.03143736021,28.749607864955,35.2604016117191,53.8005574621542,9,23,29,35,54,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Maine,ME,2,2024-11-30,2024-12-14,CovidHub-ensemble,7.87881216876573,23.6700201912697,30.2398392391205,41.961293167572,73.0622724362108,8,24,30,42,73,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Maryland,MD,0,2024-11-30,2024-11-30,CovidHub-ensemble,51.1521602718185,82.875,100.1955,111.517,135.465517639284,51,83,100,112,135,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Maryland,MD,1,2024-11-30,2024-12-07,CovidHub-ensemble,41.7380233656879,100.965,117.7935,135.2505,170.129616248938,42,101,118,135,170,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Maryland,MD,2,2024-11-30,2024-12-14,CovidHub-ensemble,42.8338163580787,117.958,139.5265,164.9755,209.3305,43,118,140,165,209,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Massachusetts,MA,0,2024-11-30,2024-11-30,CovidHub-ensemble,189.332799649725,297,350,411,543,189,297,350,411,543,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Massachusetts,MA,1,2024-11-30,2024-12-07,CovidHub-ensemble,149,271.35,349,466,638.55,149,271,349,466,639,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Massachusetts,MA,2,2024-11-30,2024-12-14,CovidHub-ensemble,97,258.24,399.461549117667,516,927.438075667346,97,258,399,516,927,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Michigan,MI,0,2024-11-30,2024-11-30,CovidHub-ensemble,263.101873143904,464.223219941781,527.641054298271,598.461040296902,732.0025,263,464,528,598,732,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Michigan,MI,1,2024-11-30,2024-12-07,CovidHub-ensemble,209.017305170817,449.145092450038,546.880314949759,666.005886519459,938.62,209,449,547,666,939,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Michigan,MI,2,2024-11-30,2024-12-14,CovidHub-ensemble,177.564891626023,431.415797228684,563.506316381615,732.49663630296,1144.51426289729,178,431,564,732,1145,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Minnesota,MN,0,2024-11-30,2024-11-30,CovidHub-ensemble,155.04168451469,208.860374867819,231.311587728387,265.903235992791,322.114903672369,155,209,231,266,322,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Minnesota,MN,1,2024-11-30,2024-12-07,CovidHub-ensemble,140.787670158687,205.589865388982,243.769206617916,291.213018166546,400.059152251867,141,206,244,291,400,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Minnesota,MN,2,2024-11-30,2024-12-14,CovidHub-ensemble,118.300437240501,200.148203069669,247.489310793077,313.6337376803,472.271047046332,118,200,247,314,472,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Mississippi,MS,0,2024-11-30,2024-11-30,CovidHub-ensemble,19.0219616540771,37.944,43.0645,50.8911332325494,76.6366238366242,19,38,43,51,77,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Mississippi,MS,1,2024-11-30,2024-12-07,CovidHub-ensemble,20.6645371220998,38.479,46.2053698335283,61.2111925143536,102.969659138584,21,38,46,61,103,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Mississippi,MS,2,2024-11-30,2024-12-14,CovidHub-ensemble,18.3333333333333,40.219,50.8772291462051,79.1983331275509,128.971188229639,18,40,51,79,129,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Missouri,MO,0,2024-11-30,2024-11-30,CovidHub-ensemble,122.141444398188,173.995,193.360217004029,218.993636724718,276.409117125333,122,174,193,219,276,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Missouri,MO,1,2024-11-30,2024-12-07,CovidHub-ensemble,124.015489952986,182.16,213.476857818371,256.935105366951,346.562969059174,124,182,213,257,347,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Missouri,MO,2,2024-11-30,2024-12-14,CovidHub-ensemble,112.907139832485,190.914961648323,236.114138945222,296.045229360753,441.35965516915,113,191,236,296,441,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Montana,MT,0,2024-11-30,2024-11-30,CovidHub-ensemble,10.2486973005658,17.1881900520558,20.9389793849746,25.5314115206248,37.2732067674937,10,17,21,26,37,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Montana,MT,1,2024-11-30,2024-12-07,CovidHub-ensemble,9.71535915761736,17.336709455874,22.4453114534198,29.7898771826576,43.0298333333333,10,17,22,30,43,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Montana,MT,2,2024-11-30,2024-12-14,CovidHub-ensemble,7.95912698362848,17.45692227027,23.7262773625992,33.1007943109723,52.296,8,17,24,33,52,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Nebraska,NE,0,2024-11-30,2024-11-30,CovidHub-ensemble,15.6653853797214,32.0175,35.9375,42.7870311434478,58.7416164736115,16,32,36,43,59,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Nebraska,NE,1,2024-11-30,2024-12-07,CovidHub-ensemble,15.5263562271753,33.22,41.46,53.6900277035904,77.9386506586483,16,33,41,54,78,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Nebraska,NE,2,2024-11-30,2024-12-14,CovidHub-ensemble,13.5804250958589,32.3914421290438,45.2924180984497,61.8798446294403,106.0235,14,32,45,62,106,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Nevada,NV,0,2024-11-30,2024-11-30,CovidHub-ensemble,17.6129956195889,35.186,40.116,47.9978333333333,65.5,18,35,40,48,66,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Nevada,NV,1,2024-11-30,2024-12-07,CovidHub-ensemble,11.4133257571507,37.9415,47.1325,56.7516666666667,76.1161666666667,11,38,47,57,76,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Nevada,NV,2,2024-11-30,2024-12-14,CovidHub-ensemble,7.37368710237459,36.7665137039965,45.5416666666667,56.55,98.8034134707445,7,37,46,57,99,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Hampshire,NH,0,2024-11-30,2024-11-30,CovidHub-ensemble,18.4222350409673,35.2167566736539,41.6159639461718,53.0455698847771,80.0744002532959,18,35,42,53,80,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Hampshire,NH,1,2024-11-30,2024-12-07,CovidHub-ensemble,17.8278448111007,37.208,46.5581530633958,59.8783207445145,84.5287818050384,18,37,47,60,85,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Hampshire,NH,2,2024-11-30,2024-12-14,CovidHub-ensemble,17.4916666666667,38.9685,51.342,66.4155,87.8601114654541,17,39,51,66,88,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Jersey,NJ,0,2024-11-30,2024-11-30,CovidHub-ensemble,18.42138462893,100.166666666667,150.380408267104,201.75,308.839019026791,18,100,150,202,309,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Jersey,NJ,1,2024-11-30,2024-12-07,CovidHub-ensemble,21.8803766934202,113.666666666667,181,259.25,460.675,22,114,181,259,461,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Jersey,NJ,2,2024-11-30,2024-12-14,CovidHub-ensemble,30.6583333333333,97.0374790051269,220,336.833333333333,668.673333333333,31,97,220,337,669,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Mexico,NM,0,2024-11-30,2024-11-30,CovidHub-ensemble,61.2947558503869,106.862681782268,122.289,133.543,158.0365,61,107,122,134,158,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Mexico,NM,1,2024-11-30,2024-12-07,CovidHub-ensemble,55.9914354351403,105.207334753965,133.668358591157,155.390060207161,191.562420429499,56,105,134,155,192,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New Mexico,NM,2,2024-11-30,2024-12-14,CovidHub-ensemble,52.1708611324066,105.954218718136,136.559821227393,166.40819356932,227.494333333333,52,106,137,166,227,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New York,NY,0,2024-11-30,2024-11-30,CovidHub-ensemble,253.570520205745,396.5,456.299854185801,527.505059638179,659.010548403865,254,396,456,528,659,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New York,NY,1,2024-11-30,2024-12-07,CovidHub-ensemble,239.205304439751,398.423427685084,498.259148544681,604.856666666667,843.638333333333,239,398,498,605,844,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
New York,NY,2,2024-11-30,2024-12-14,CovidHub-ensemble,213.927552561016,435.680294089988,594.241666666667,741.94,1059.465,214,436,594,742,1059,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
North Carolina,NC,0,2024-11-30,2024-11-30,CovidHub-ensemble,96.1883389282227,138.165,158.416666666667,201.416666666667,247.3425,96,138,158,201,247,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
North Carolina,NC,1,2024-11-30,2024-12-07,CovidHub-ensemble,63.9147394803844,127.956303704567,178.833333333333,240.083333333333,353.32,64,128,179,240,353,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
North Carolina,NC,2,2024-11-30,2024-12-14,CovidHub-ensemble,46.0854913429063,128.920109396065,192.478797182184,270.949475702468,463.867698669434,46,129,192,271,464,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
North Dakota,ND,0,2024-11-30,2024-11-30,CovidHub-ensemble,8.32390383056409,14.3333333333333,18.9058694776384,24.2781274226276,34.1279672355431,8,14,19,24,34,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
North Dakota,ND,1,2024-11-30,2024-12-07,CovidHub-ensemble,7.00966199696471,14.6186568270514,23.1666666666667,30.1558696707185,49.7643933753947,7,15,23,30,50,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
North Dakota,ND,2,2024-11-30,2024-12-14,CovidHub-ensemble,6.21240777250101,13.928046590782,28.6668282869839,38.516,66.4521863859844,6,14,29,39,66,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Ohio,OH,0,2024-11-30,2024-11-30,CovidHub-ensemble,206.819763249311,323.53,361.16120803833,400.858291920242,480.264618286133,207,324,361,401,480,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Ohio,OH,1,2024-11-30,2024-12-07,CovidHub-ensemble,178.845918042628,314.385,390.433799819946,467.162165331841,635.741637878418,179,314,390,467,636,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Ohio,OH,2,2024-11-30,2024-12-14,CovidHub-ensemble,156.008582511562,317.407269562988,408.191129188538,495.611269255371,714.308316345215,156,317,408,496,714,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Oklahoma,OK,0,2024-11-30,2024-11-30,CovidHub-ensemble,33.9636651475287,71.99,80.2,89.69,111.361648470857,34,72,80,90,111,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Oklahoma,OK,1,2024-11-30,2024-12-07,CovidHub-ensemble,35.5346186732389,71.14,84.59,100.535,146.539545668018,36,71,85,101,147,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Oklahoma,OK,2,2024-11-30,2024-12-14,CovidHub-ensemble,29.7053034333714,70.611596785553,88.7996883498089,113.758225842733,202.4505,30,71,89,114,202,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
Oregon,OR,0,2024-11-30,2024-11-30,CovidHub-ensemble,36.660352023709,53.6666666666667,67.116340637207,82.6358333333333,109.166666666667,37,54,67,83,109,CovidHub,2024-11-27,Ensemble model using CovidHub submissions
